_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,processed,sentiment
663fa40a8a91151dd2f9db1a,Fri Nov 10 23:55:21 +0000 2023,1.72313E+18,@gibran_tweet Kontribusi pak anies untuk jakarta sudah sangat luar biasa. Kita kasih kesempatan untuk memberikan yg terbaik untuk seluruh masyarakat indonesia. AMIN,0,0,0,0,in,1.71927E+18,1.72293E+18,Fadlikaputri_,https://twitter.com/Fadlikaputri_/status/1723127233932640551,,,,,"['tweet', 'kontribusi', 'anies', 'jakarta', 'kasih', 'kesempatan', 'terbaik', 'masyarakat', 'indonesia', 'amin']",Positif
663fa40a8a91151dd2f9db1b,Fri Nov 10 23:55:16 +0000 2023,1.72313E+18,"@gibran_tweet Pak Anies dan Cak Imin, semoga menjadi panutan kebaikan dan membawa keberkahan untuk Indonesia. Amin! 🌟🙏",0,0,0,0,in,9.709E+17,1.72293E+18,waolves,https://twitter.com/waolves/status/1723127213208604868,,,,,"['tweet', 'anies', 'cak', 'imin', 'semoga', 'panutan', 'kebaikan', 'membawa', 'keberkahan', 'indonesia', 'amin']",Positif
663fa40a8a91151dd2f9db1c,Fri Nov 10 23:54:54 +0000 2023,1.72313E+18,"@gibran_tweet Indonesia membutuhkan pemimpin seperti Pak Anies dan Cak Imin, yang membawa berkah dan kejayaan. Sukses selalu! 🌟👏",0,0,0,0,in,9.70353E+17,1.72293E+18,melambbai,https://twitter.com/melambbai/status/1723127123018469855,,,,,"['tweet', 'indonesia', 'membutuhkan', 'pemimpin', 'anies', 'cak', 'imin', 'membawa', 'berkah', 'kejayaan', 'sukses']",Positif
663fa40a8a91151dd2f9db1d,Fri Nov 10 23:54:44 +0000 2023,1.72313E+18,"@gibran_tweet Pak Anies dan Cak Imin, teruslah berjuang untuk membawa Indonesia ke arah yang dirahmati dan penuh kejayaan. 🇮🇩💙",0,0,0,0,in,8.79852E+17,1.72293E+18,heualing,https://twitter.com/heualing/status/1723127080844747135,,,,,"['tweet', 'anies', 'cak', 'imin', 'teruslah', 'berjuang', 'membawa', 'indonesia', 'arah', 'dirahmati', 'penuh', 'kejayaan']",Positif
663fa40a8a91151dd2f9db1e,Fri Nov 10 23:54:33 +0000 2023,1.72313E+18,"@gibran_tweet Doa dan dukungan untuk keberkahan dan kejayaan Pak Anies dan Cak Imin. Maju terus, Indonesia! 💪🌟",0,0,0,0,in,8.75081E+17,1.72293E+18,nipismaadu,https://twitter.com/nipismaadu/status/1723127032245321938,,,,,"['tweet', 'doa', 'dukungan', 'keberkahan', 'kejayaan', 'anies', 'cak', 'imin', 'maju', 'indonesia']",Positif
663fa40a8a91151dd2f9db1f,Fri Nov 10 23:54:14 +0000 2023,1.72313E+18,"@gibran_tweet Dukungan penuh untuk Pak Anies dan Cak Imin, tokoh yang membawa harapan dan keberkahan bagi Indonesia. 🌟💙",0,0,0,0,in,8.92167E+17,1.72293E+18,babyoorange,https://twitter.com/babyoorange/status/1723126954231222606,,,,,"['tweet', 'dukungan', 'penuh', 'anies', 'cak', 'imin', 'tokoh', 'membawa', 'harapan', 'keberkahan', 'indonesia']",Positif
663fa40a8a91151dd2f9db20,Fri Nov 10 23:53:52 +0000 2023,1.72313E+18,"@gibran_tweet Pak Anies dan Cak Imin, semoga menjadi pilar kejayaan dan keberkahan bagi Indonesia. Sukses selalu! 💪🌟",0,0,0,0,in,8.84899E+17,1.72293E+18,ryomekn,https://twitter.com/ryomekn/status/1723126861990133809,,,,,"['tweet', 'anies', 'cak', 'imin', 'semoga', 'pilar', 'kejayaan', 'keberkahan', 'indonesia', 'sukses']",Positif
663fa40a8a91151dd2f9db21,Fri Nov 10 23:53:29 +0000 2023,1.72313E+18,"@gibran_tweet Doa dan dukungan terbaik untuk Pak Anies dan Cak Imin, semoga membawa Indonesia ke puncak kejayaan. 🌟🙏",0,0,0,0,in,8.86925E+17,1.72293E+18,sebeelum,https://twitter.com/sebeelum/status/1723126764883562603,,,,,"['tweet', 'doa', 'dukungan', 'terbaik', 'anies', 'cak', 'imin', 'semoga', 'membawa', 'indonesia', 'puncak', 'kejayaan']",Positif
663fa40a8a91151dd2f9db22,Fri Nov 10 23:53:16 +0000 2023,1.72313E+18,@adearmando61 Tapi efeknya Pak Anies yang ga tau apa2 jadi ikut difitnah juga nih. Gimana dong itu,0,0,0,0,in,1.71917E+18,1.72295E+18,Yunlalaa,https://twitter.com/Yunlalaa/status/1723126712211579159,,,,,"['efeknya', 'anies', 'enggak', 'apa-apa', 'difitnah']",Negatif
663fa40a8a91151dd2f9db23,Fri Nov 10 23:50:28 +0000 2023,1.72313E+18,Tenang Pak Anies - Gus Imin...  Tenang....  Rakyat sudah disini bersamamu...!!!   #AniesMuhaimin2024  #AMINAjaDulu https://t.co/MOzebH57tP,11,36,580,1365,in,1.13243E+18,1.72313E+18,BangPino__,https://twitter.com/BangPino__/status/1723126003730698268,,,,,"['tenang', 'anies', 'gus', 'imin', 'tenang', 'rakyat', 'bersamamu']",Positif
663fa40a8a91151dd2f9db24,Fri Nov 10 23:50:05 +0000 2023,1.72313E+18,"@PS_presiden2024 Sebelum menjagokan pilihanya, coba cari sumber yg bagus. Ganjar, Anies, Prabowo dalam menyampaikan visi misinya seperti apa.dari sanalah kita bisa menetukan pilihan dengan bijak.jangan melihat mereka hanya dari 1 sisi aja. Ini bt kepentingan semua umat, bukan bt segelintir orang.",0,0,0,0,in,1.20225E+18,1.72277E+18,surpa_i,https://twitter.com/surpa_i/status/1723125911015584031,,,,,"['presiden', 'menjagokan', 'pilihanya', 'coba', 'cari', 'sumber', 'bagus', 'ganjar', 'anies', 'prabowo', 'visi', 'misinya', 'apadari', 'sanalah', 'menetukan', 'pilihan', 'bijakjangan', 'sisi', 'kepentingan', 'umat', 'bukan', 'segelintir', 'orang-orang']",Positif
663fa40a8a91151dd2f9db25,Fri Nov 10 23:49:21 +0000 2023,1.72313E+18,"@M45Broo Gpp halu dulu 🤣 noh manusia uban datang ke Medan tidak seramai Anies datang ke Medan, samperin sono kasian ga ada massanya, di sosmed juga massanya buzzer bayaran 🤣",0,0,0,0,in,1.5717E+18,1.72242E+18,nusa_talk,https://twitter.com/nusa_talk/status/1723125723156947294,,,,,"['enggak apa-apa', 'halu', 'noh', 'manusia', 'uban', 'medan', 'tidak', 'seramai', 'anies', 'medan', 'samperin', 'sono', 'kasihan', 'enggak', 'massanya', 'sosmed', 'massanya', 'buzzer', 'bayaran']",Negatif
663fa40a8a91151dd2f9db26,Fri Nov 10 23:48:40 +0000 2023,1.72313E+18,"@musniumar Insyaallah keluarga besar kami mendukung Anies Baswedan menjadi presiden RI 2024, AMIN keren.",0,0,0,0,in,1.7212E+18,1.72249E+18,UpankJalal22502,https://twitter.com/UpankJalal22502/status/1723125554596192720,,,,,"['insyaallah', 'keluarga', 'besar-besar', 'mendukung', 'anies', 'baswedan', 'presiden', 'ri', 'amin', 'keren-keren']",Positif
663fa40a8a91151dd2f9db27,Fri Nov 10 23:47:57 +0000 2023,1.72313E+18,"@Metro_TV Semakin sering banteng buat drama, suaranya lari ke anies semua. 🤣",0,0,0,0,in,1512344952,1.72284E+18,pradipta944,https://twitter.com/pradipta944/status/1723125370826936681,,,,,"['tv', 'banteng', 'drama', 'suaranya', 'lari', 'anies']",Negatif
663fa40a8a91151dd2f9db2a,Fri Nov 10 23:45:01 +0000 2023,1.72312E+18,Anies Untung jika Tingkat Kepuasan terhadap Jokowi Turun https://t.co/5NvXQLA9ca,0,0,0,0,in,1.28985E+18,1.72312E+18,Sumbarkita_id,https://twitter.com/Sumbarkita_id/status/1723124632385921200,,,,,"['anies', 'untung', 'tingkat', 'kepuasan', 'jokowi', 'turun']",Negatif
663fa40a8a91151dd2f9db2c,Fri Nov 10 23:44:28 +0000 2023,1.72312E+18,"Berbeda Dengan Hasil Lembaga Survei Lokal, Hasil Sigi Dua Lembaga Survei Internasional Ini Sebut Kubu Anies Baswedan-Muhaimin Sangat Kompetitif https://t.co/dB0264eoSR",1,0,10,16,in,1.08299E+18,1.72312E+18,idtodayco,https://twitter.com/idtodayco/status/1723124497174429994,,,,,"['berbeda', 'hasil', 'lembaga', 'survei', 'lokal', 'hasil', 'sigi', 'lembaga', 'survei', 'internasional', 'kubu', 'anies', 'baswedanmuhaimin', 'kompetitif']",Positif
663fa40a8a91151dd2f9db2d,Fri Nov 10 23:43:20 +0000 2023,1.72312E+18,"Anies tidak salah dia Manusia seutuh nya .  Hanya Cara Berfikir &amp  Kerja yang salah , maka nya ini serius JAKARTA DI BUAT AMBURADUL . INGAT JAKARTA SAJA RUSAK KO NGILER MAU JADI RI 1. @ORAMIKIR https://t.co/78iCgbdOKx",0,0,1,2,in,1.54168E+18,1.72312E+18,wa_riedin,https://twitter.com/wa_riedin/status/1723124209701031945,,,,,"['anies', 'tidak', 'salah', 'manusia', 'seutuh', 'berpikir', 'kerja', 'salah', 'serius', 'jakarta', 'amburadul', 'jakarta', 'rusak', 'ngiler', 'ri']",Negatif
663fa40a8a91151dd2f9db2e,Fri Nov 10 23:42:00 +0000 2023,1.72312E+18,"Adu gagasan 3Capres mnurt penilaian ekonom UI Ibu Ninasapti Triaswati :   Prabowo Ganjar yg ada hnya program tnpa hasil yg nyata sdangkan Pak Anies lbh realistis dg program yg jelas &amp  pencapaian hasil akhirnya lbh nyata..""  WHY NOT THE BEST!! https://t.co/icADASHyPc""",4,6,311,596,in,1.60359E+18,1.72312E+18,Malika6027,https://twitter.com/Malika6027/status/1723123874659962891,,,,,"['adu', 'gagasan', 'capres', 'mnurt', 'penilaian', 'ekonom', 'ui', 'ninasapti', 'triaswati', 'prabowo', 'ganjar', 'program', 'hasil', 'nyata', 'sdangkan', 'anies', 'realistis', 'program', 'jelas-jelas', 'pencapaian', 'hasil', 'nyata', 'why', 'not', 'the', 'best']",Positif
663fa40a8a91151dd2f9db2f,Fri Nov 10 23:41:33 +0000 2023,1.72312E+18,"@vaiyo Justru kami pendukung AMIN dari dulu tdk percaya dgn hasil survei karena sdh tahu itu pesanan, kriminalisasi hukum aja dilakukan thdp Anies apalagi menyogok lembaga survei hehe",0,0,0,0,in,1.47494E+18,1.72281E+18,PohanSapwan,https://twitter.com/PohanSapwan/status/1723123759589273813,,,,,"['pendukung', 'amin', 'tidak', 'percaya', 'hasil', 'survei', 'pesanan', 'kriminalisasi', 'hukum', 'anies', 'menyogok', 'lembaga', 'survei']",Negatif
663fa40a8a91151dd2f9db30,Fri Nov 10 23:40:17 +0000 2023,1.72312E+18,"Siapa yang sudah bercerita tentang personaliti bagus Anies Baswedan ini ke anak2 dan cucu2nya kemarin? Kalau belum, bisa dimulai hari ini.  Ilmu jariyah",0,0,4,10,in,1.64731E+18,1.72312E+18,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1723123442692891080,,,,,"['bercerita', 'personaliti', 'bagus', 'anies', 'baswedan', 'anak-anak', 'cucunya', 'kemarin', 'belum', 'ilmu', 'jariyah']",Positif
663fa40a8a91151dd2f9db31,Fri Nov 10 23:40:12 +0000 2023,1.72312E+18,@Naz_lira Buzzer Anies memang mentok otaknya.. pantas tidak mengerti program Anies.. bahasanya ketinggian.. gibran itu diterima oleh peraturan KPU yang baru... MKMK sudah melaksanakan tugasnya.. keputusan MK adalah final kecuali ada putusan baru..,0,2,0,0,in,277434571,1.72312E+18,SantaPradana,https://twitter.com/SantaPradana/status/1723123420991295524,,,,,"['lira', 'buzzer', 'anies', 'mentok', 'otaknya', 'tidak', 'mengerti', 'program', 'anies', 'bahasanya', 'ketinggian', 'gibran', 'diterima', 'peraturan', 'kpu', 'mkmk', 'melaksanakan', 'tugasnya', 'keputusan', 'final', 'kecuali', 'putusan']",Negatif
663fa40a8a91151dd2f9db32,Fri Nov 10 23:39:41 +0000 2023,1.72312E+18,@MinmonPS7 Terus anies harus berpasangan dgn siapa? AHY ? Secara disini ada PT20% ....,0,2,0,1,in,187094886,1.72311E+18,tanz_77,https://twitter.com/tanz_77/status/1723123292335431687,,,,,"['anies', 'berpasangan', 'ahy', 'pt']",Negatif
663fa40a8a91151dd2f9db33,Fri Nov 10 23:39:27 +0000 2023,1.72312E+18,@adearmando61 sabar aja seperti pak anies dan cak imin. mereka selalu sabar padahal selali di fitnah,0,0,0,0,in,1.72286E+18,1.72295E+18,shkazdn_,https://twitter.com/shkazdn_/status/1723123231719309471,,,,,"['sabar', 'anies', 'cak', 'imin', 'sabar', 'selali', 'fitnah']",Negatif
663fa40a8a91151dd2f9db34,Fri Nov 10 23:38:37 +0000 2023,1.72312E+18,"Tidak ada paksaan dalam memilih pemimpin.  Yang ingin jadi orang miskin atau dimiskinkan sila pilih Ganjar Pranowo atau Gibran.  Yang ingin jadi orang kaya atau dikayakan, sila pilih Anies https://t.co/TvhukVbNDy",2,7,197,302,in,1.64731E+18,1.72312E+18,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1723123024705298802,,,,,"['tidak', 'paksaan', 'memilih', 'pemimpin', 'orang-orang', 'miskin', 'dimiskinkan', 'sila', 'pilih', 'ganjar', 'pranowo', 'gibran', 'orang-orang', 'kayak', 'dikayakan', 'sila', 'pilih', 'anies']",Negatif
663fa40a8a91151dd2f9db36,Fri Nov 10 23:38:12 +0000 2023,1.72312E+18,@adearmando61 cape ga si kalo ngefitnah gitu? suka heran sama orang - orang yang kerjaannya fitnah. makanya selalu salut liat pak anies yang sabarnya ga ada batas,0,0,0,0,in,1.72288E+18,1.72295E+18,zaaisheree_,https://twitter.com/zaaisheree_/status/1723122920023855506,,,,,"['capek', 'enggak', 'ngefitnah', 'suka', 'heran', 'orang-orang', 'orang-orang', 'kerjaannya', 'fitnah', 'salut', 'lihat', 'anies', 'sabarnya', 'enggak', 'batas']",Negatif
663fa40a8a91151dd2f9db37,Fri Nov 10 23:37:43 +0000 2023,1.72312E+18,@Tan_Mar3M Jni pertanyaan jebakan.....klu berpengalam jadi capres yg prabowo 4 X dengan tahun ini....klu yg patut dan pantas jadi presiden ya Anies,0,0,0,0,in,1.71077E+18,1.72297E+18,BumiOfai,https://twitter.com/BumiOfai/status/1723122796518334479,,,,,"['marm', 'jni', 'jebakanklu', 'berpengalam', 'capres', 'prabowo', 'tahun-tahun', 'iniklu', 'patut', 'presiden', 'anies']",Negatif
663fa40a8a91151dd2f9db38,Fri Nov 10 23:37:35 +0000 2023,1.72312E+18,"@HmfaqihA @Smulyani7767 Tidak ada paksaan dalam memilih pemimpin.  Yang ingin jadi orang miskin atau dimiskinkan, sila pilih Ganjar Pranowo atau Gibran.  Yang ingin jadi orang kaya atau dikayakan, sila pilih Anies Baswedan https://t.co/YLqE1djTsR",0,2,0,0,in,1.64731E+18,1.69071E+18,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1723122763995742538,,,,,"['tidak', 'paksaan', 'memilih', 'pemimpin', 'orang-orang', 'miskin', 'dimiskinkan', 'sila', 'pilih', 'ganjar', 'pranowo', 'gibran', 'orang-orang', 'kayak', 'dikayakan', 'sila', 'pilih', 'anies', 'baswedan']",Negatif
663fa40a8a91151dd2f9db39,Fri Nov 10 23:37:28 +0000 2023,1.72312E+18,Pasti ada lah perubahan. Ga penting komposisinya tapi lihat konsistensi gagasan nya dan lihat nanti pas sesi debat. Gw pilih anies udah cukup karena poin KEADILAN yg selalu dia sebut2. Cmiiw,0,0,0,0,in,222328790,1.72312E+18,oniappID,https://twitter.com/oniappID/status/1723122733016555587,,,,,"['perubahan', 'enggak', 'komposisinya', 'lihat', 'konsistensi', 'gagasan', 'lihat', 'pas', 'sesi', 'debat', 'gue', 'pilih', 'anies', 'poin', 'keadilan', 'cmiiw']",Positif
663fa40a8a91151dd2f9db3a,Fri Nov 10 23:37:15 +0000 2023,1.72312E+18,@DoankWarto Sakit hatinya ke prabowo tapi nyerangnya ke anies. Cucu kakek ini tololnya luar binasa https://t.co/PbFOGs5AgN,0,2,1,16,in,232801577,1.72303E+18,enddrue,https://twitter.com/enddrue/status/1723122678339653804,,,,,"['sakit', 'hatinya', 'prabowo', 'nyerangnya', 'anies', 'cucu', 'kakek', 'tololnya', 'binasa']",Negatif
663fa40a8a91151dd2f9db3b,Fri Nov 10 23:37:09 +0000 2023,1.72312E+18,"@musniumar Profesor gadungan, tukang sebar hoax...ngapain Lo ngomong ngomong survey,kemarin Lo bilang survey bayaran,sekarang bilang dijadikan pemicu..udah tau yaa si Anies tuh pasti kalah... Dongo dongo..nanti Lo dibully sama pendukungnya aniies sendiri Mus, malu mus https://t.co/0dBpmPZPir",0,0,0,0,in,9.94598E+17,1.72312E+18,abercio9,https://twitter.com/abercio9/status/1723122654662865398,,,,,"['profesor', 'gadungan', 'tukang', 'sebar', 'hoaxngapain', 'lo', 'mengomong', 'mengomong', 'surveykemarin', 'lo', 'bilang-bilang', 'survey', 'bayaransekarang', 'bilang-bilang', 'dijadikan', 'pemicuudah', 'anies', 'kalah', 'dongo', 'dongonanti', 'lo', 'dibully', 'pendukungnya', 'aniies', 'mus', 'malu', 'mus']",Negatif
663fa40a8a91151dd2f9db3c,Fri Nov 10 23:36:53 +0000 2023,1.72312E+18,"@theGooners08 @tvOneNews Goblok dungu loe tolol, anies lg menjawab pertanyaan apa solusinya tentang politik luar negri, doblok dasar otak tolol gk mampu memahami minim literasi modal cuma bacot doang, tolol goblok dungu",0,0,0,0,in,1.55175E+18,1.72245E+18,Boedythe_zerro,https://twitter.com/Boedythe_zerro/status/1723122587050647638,,,,,"['goblok', 'dungu', 'lo', 'tolol', 'anies', 'apa-apa', 'solusinya', 'politik', 'negeri', 'doblok', 'dasar', 'otak', 'tolol', 'enggak', 'memahami', 'minim', 'literasi', 'modal', 'bacot', 'doang', 'tolol', 'goblok', 'dungu']",Negatif
663fa40a8a91151dd2f9db3d,Fri Nov 10 23:36:41 +0000 2023,1.72312E+18,"@adearmando61 fitnah emang kejam, makanya selalu salut sama pak anies. dia di fitnah juga tetep sabar",0,0,0,0,in,1.72289E+18,1.72295E+18,4cacaaa_,https://twitter.com/4cacaaa_/status/1723122538673525125,,,,,"['fitnah', 'kejam', 'salut', 'anies', 'fitnah', 'sabar']",Positif
663fa40a8a91151dd2f9db3e,Fri Nov 10 23:35:47 +0000 2023,1.72312E+18,@adearmando61 Terusin aja fitnah pak anies mah tak gentar dgn ocehan2 org2 yg gak ada kerjaan intinya beliau tetap semangat dan pantang mundur,0,0,0,0,in,1.72251E+18,1.72295E+18,SandraDocarmo_,https://twitter.com/SandraDocarmo_/status/1723122310687957126,,,,,"['terusin', 'fitnah', 'anies', 'mah', 'gentar', 'ocehan', 'orang-orang', 'enggak', 'pekerjaan', 'intinya', 'beliau', 'semangat', 'pantang', 'mundur']",Positif
663fa40a8a91151dd2f9db40,Fri Nov 10 23:34:43 +0000 2023,1.72312E+18,"@adearmando61 contoh pak anies, udh cape - cape nyebarin fitnah rakyat tetep ngedukung pak anies 😂",0,0,0,0,in,1.72287E+18,1.72295E+18,aksaprdpta__,https://twitter.com/aksaprdpta__/status/1723122043036852444,,,,,"['contoh', 'anies', 'capek', 'capek', 'nyebarin', 'fitnah', 'rakyat', 'mendukung', 'anies']",Negatif
663fa40a8a91151dd2f9db41,Fri Nov 10 23:34:36 +0000 2023,1.72312E+18,@tempodotco Pak Anies Baswedan mengajarkan kita arti sejati dari semangat dan keberanian pantang menyerah!!,0,0,0,0,in,8.83661E+17,1.72289E+18,koponng,https://twitter.com/koponng/status/1723122011566923957,,,,,"['anies', 'baswedan', 'mengajarkan', 'arti', 'sejati', 'semangat', 'keberanian', 'pantang', 'menyerah']",Positif
663fa40a8a91151dd2f9db42,Fri Nov 10 23:34:33 +0000 2023,1.72312E+18,Siapa Capres Cawapres paling peduli perempuan? Tirto telusuri visi misi ketiga paslon dg kata kunci “perempuan”.  1. Anies Muhaimin menyebut kata perempuan 19 kali.  2. Prabowo - Gibran menyebut sebanyak 11 kali  3. Ganjar - Mahfud 5 kali  Cek detail programnya di bawah. Menarik!,7,16,140,281,in,147063992,1.72312E+18,tatakujiyati,https://twitter.com/tatakujiyati/status/1723122001253154889,,,,,"['capres', 'cawapres', 'peduli', 'perempuan', 'tirto', 'telusuri', 'visi', 'misi', 'ketiga', 'paslon', 'kata-kata', 'kunci', 'perempuan', 'anies', 'muhaimin', 'menyebut', 'kata-kata', 'perempuan', 'kali', 'prabowo', 'gibran', 'menyebut', 'kali', 'ganjar', 'mahfud', 'kali', 'cek', 'detail', 'programnya', 'menarik']",Positif
663fa40a8a91151dd2f9db43,Fri Nov 10 23:34:25 +0000 2023,1.72312E+18,@tempodotco Pak Anies Baswedan adalah pemimpin yang pantang menyerah! 💪🌇,0,0,0,0,in,7.91447E+17,1.72289E+18,wyolves,https://twitter.com/wyolves/status/1723121965459009889,,,,,"['anies', 'baswedan', 'pemimpin', 'pantang', 'menyerah']",Positif
